borrower_id,first_name,last_name,age,gender,marital_status,distance_from_branch_miles,education_level,occupation_sector,num_previous_lenders,total_employment_years,account_open_date,default_flag
4931,Paul,Jones,31,Male,Married,5,Master's,Technical Degree,0,6,2019-01-01,0
4932,Paul,Garcia,32,Male,Married,5,Some College,Medical,1,16.5,2008-12-31,0
4933,Sarah,Gonzalez,46,Female,Married,7,Master's,Medical,2,7.7,2023-01-01,0
4936,Betty,Moore,34,Female,Married,4,Master's,Marketing,9,6,2020-12-31,0
4937,Donna,Thomas,33,Female,Married,5,Master's,Life Sciences,6,13.2,2014-01-01,0
4938,Robert,Hernandez,31,Male,Divorced,7,Bachelor's,Life Sciences,9,10,2019-01-01,0
4939,Barbara,Thomas,24,Female,Married,17,Some College,Life Sciences,1,1,2023-01-01,1
4942,James,Taylor,33,Male,Divorced,6,Bachelor's,Life Sciences,3,16.5,2011-01-01,0
4943,Daniel,Thomas,25,Male,Married,8,Doctoral/Professional,Life Sciences,1,3,2020-12-31,0
4944,Matthew,Wilson,25,Male,Single,8,Bachelor's,Life Sciences,1,9.9,2015-01-01,0
4946,Matthew,Thomas,32,Male,Single,2,Master's,Marketing,7,7,2022-01-01,1
4947,Karen,Jackson,32,Female,Single,2,Some College,Life Sciences,4,10,2016-01-01,1
4948,Jennifer,Wilson,53,Female,Married,1,Master's,Medical,4,29.7,2020-12-31,0
4949,John,Brown,36,Male,Single,3,Some College,Medical,4,14.3,2016-01-01,0
4950,Matthew,Jackson,58,Male,Single,16,Master's,Marketing,8,10,2022-01-01,0
4951,Elizabeth,Miller,39,Female,Married,28,Master's,Life Sciences,0,23.1,2004-01-01,0
4952,Margaret,Rodriguez,42,Female,Divorced,2,Bachelor's,Medical,0,10,2015-01-01,0
4953,Daniel,Taylor,32,Male,Divorced,1,Bachelor's,Life Sciences,0,4,2020-12-31,0
4954,Ashley,Lopez,40,Female,Married,28,Master's,Technical Degree,0,7.7,2017-12-31,0
4955,John,Gonzalez,51,Male,Married,3,Master's,Medical,3,23.1,2019-01-01,0
4956,Anthony,Davis,26,Male,Married,6,Bachelor's,Other,0,8,2016-12-31,0
4957,Joseph,Thomas,44,Male,Single,2,No Degree,Medical,5,16,2022-01-01,0
4958,Patricia,Lopez,56,Female,Married,14,Master's,Life Sciences,9,7,2019-01-01,1
4959,James,Jones,56,Male,Divorced,23,Master's,Life Sciences,1,2.2,2022-01-01,0
4961,Mark,Jones,33,Male,Divorced,4,Some College,Other,1,1,2023-01-01,0
4962,Sarah,Davis,24,Female,Married,7,Bachelor's,Life Sciences,1,6,2017-12-31,1
4963,Kenneth,Jackson,28,Male,Single,1,Master's,Medical,0,5.5,2020-01-01,0
4964,Elizabeth,Smith,31,Female,Single,3,Bachelor's,Life Sciences,1,7.7,2016-12-31,0
4965,Linda,Williams,47,Female,Divorced,3,Bachelor's,Medical,9,28,2001-12-31,0
4967,Andrew,Williams,28,Male,Divorced,8,Some College,Medical,1,6.6,2019-01-01,0
4969,Anthony,Garcia,36,Male,Single,4,Master's,Life Sciences,1,10,2014-01-01,0
4973,Andrew,Martinez,29,Male,Single,7,Bachelor's,Life Sciences,3,12.1,2020-12-31,0
4974,Anthony,Williams,35,Male,Married,1,Doctoral/Professional,Marketing,1,10,2014-01-01,0
4975,Michael,Jackson,22,Male,Single,24,Bachelor's,Medical,8,6.6,2020-01-01,0
4977,Charles,Miller,46,Male,Single,4,Bachelor's,Life Sciences,1,11,2014-01-01,0
4978,Betty,Martinez,37,Female,Single,22,Bachelor's,Medical,1,21,2003-01-01,0
4979,James,Garcia,25,Male,Married,1,No Degree,Marketing,0,6,2019-01-01,0
4981,Michael,Williams,31,Male,Married,2,Bachelor's,Human Resources,3,9,2022-01-01,0
4982,Anthony,Taylor,36,Male,Married,2,Master's,Life Sciences,9,14,2023-01-01,0
4985,Elizabeth,Lopez,45,Female,Single,4,Some College,Life Sciences,1,9.9,2015-01-01,0
4986,David,Jones,40,Male,Married,6,Bachelor's,Medical,9,19.8,2011-01-01,0
4987,Richard,Thomas,32,Male,Married,29,Bachelor's,Medical,4,10,2016-01-01,0
4989,Michael,Anderson,45,Male,Married,10,Some College,Life Sciences,3,8.8,2022-01-01,0
4990,Emily,Miller,44,Female,Married,7,Master's,Medical,3,24,2001-12-31,0
4991,David,Miller,27,Male,Married,1,Master's,Medical,9,4,2022-01-01,1
4992,Patricia,Garcia,29,Female,Single,28,Master's,Medical,1,5.5,2019-01-01,0
4993,Susan,Rodriguez,31,Female,Married,20,Bachelor's,Life Sciences,3,4,2022-01-01,1
4995,Donna,Brown,29,Female,Married,1,No Degree,Medical,1,12.1,2012-12-31,0
4996,David,Williams,23,Male,Married,13,No Degree,Medical,1,7.7,2016-12-31,1
4997,Karen,Williams,42,Female,Married,28,Master's,Technical Degree,0,7,2017-12-31,0
4998,Matthew,Brown,30,Male,Single,10,Bachelor's,Medical,2,10,2019-01-01,0
4999,Charles,Williams,26,Male,Single,1,Bachelor's,Medical,0,8.8,2016-12-31,0
5000,Christopher,Smith,28,Male,Married,9,Bachelor's,Medical,1,5,2019-01-01,0
5003,Linda,Smith,34,Female,Single,7,Master's,Life Sciences,0,14.3,2012-01-01,0
5004,Patricia,Rodriguez,36,Female,Married,2,Master's,Other,4,15,2023-01-01,0
5005,Mary,Jackson,32,Female,Married,28,Bachelor's,Marketing,1,8.8,2016-01-01,0
5006,John,Brown,40,Male,Divorced,12,Bachelor's,Medical,8,7,2019-01-01,0
5008,James,Gonzalez,40,Male,Divorced,2,Bachelor's,Medical,2,8,2020-12-31,0
5009,Donna,Taylor,35,Female,Married,10,Bachelor's,Medical,1,8.8,2016-01-01,0
5013,Christopher,Lopez,25,Male,Divorced,5,No Degree,Technical Degree,1,9,2015-01-01,0
5014,Lisa,Hernandez,38,Female,Married,2,Some College,Marketing,3,16.5,2012-12-31,0
5015,Joseph,Lopez,32,Male,Single,2,Master's,Marketing,7,7.7,2022-01-01,1
5017,Donna,Johnson,35,Female,Divorced,2,Bachelor's,Life Sciences,1,1,2023-01-01,1
5018,Daniel,Hernandez,35,Male,Divorced,15,Some College,Medical,6,7,2022-01-01,1
5019,Michael,Smith,57,Male,Divorced,29,Bachelor's,Marketing,3,32,2023-01-01,0
5021,Barbara,Smith,29,Female,Divorced,4,Bachelor's,Technical Degree,1,1,2023-01-01,0
5022,Kenneth,Brown,41,Male,Married,1,Bachelor's,Marketing,1,10,2014-01-01,0
5023,Dorothy,Rodriguez,29,Female,Married,10,Bachelor's,Medical,4,14.3,2012-12-31,0
5024,Jessica,Lopez,37,Female,Single,4,Bachelor's,Medical,0,10,2015-01-01,0
5026,Ashley,Taylor,47,Female,Married,26,Master's,Life Sciences,3,27,2019-01-01,0
5027,Anthony,Miller,21,Male,Married,9,No Degree,Medical,1,5.5,2020-01-01,0
5028,James,Hernandez,58,Male,Single,2,Bachelor's,Technical Degree,4,7.7,2023-01-01,1
5030,John,Hernandez,43,Male,Divorced,27,Bachelor's,Technical Degree,5,8.8,2017-12-31,0
5031,Sandra,Davis,38,Female,Married,14,Some College,Life Sciences,1,5,2019-01-01,0
5032,Donna,Thomas,42,Female,Married,26,Doctoral/Professional,Medical,3,22,2023-01-01,0
5033,Betty,Martin,53,Female,Married,2,Bachelor's,Marketing,2,30,2008-12-31,0
5034,Robert,Lopez,48,Male,Married,28,No Degree,Medical,1,20,2004-01-01,0
5035,Anthony,Thomas,32,Male,Single,1,Bachelor's,Medical,0,15.4,2011-01-01,0
5036,Linda,Gonzalez,34,Female,Single,2,Master's,Medical,1,6.6,2017-12-31,0
5037,Thomas,Martin,45,Male,Single,1,Master's,Medical,4,12,2020-01-01,1
5038,Richard,Jones,25,Male,Divorced,1,Some College,Medical,1,5.5,2019-01-01,0
5039,Dorothy,Jackson,29,Female,Divorced,21,Master's,Life Sciences,1,10,2014-01-01,0
5040,Steven,Johnson,32,Male,Married,8,Bachelor's,Medical,1,11,2014-01-01,0
5041,Barbara,Thomas,32,Female,Married,1,Bachelor's,Life Sciences,6,5.5,2020-12-31,0
5042,Jennifer,Martinez,21,Female,Single,10,Some College,Life Sciences,1,2.2,2022-01-01,1
5043,Kimberly,Anderson,25,Female,Single,1,Bachelor's,Medical,1,2,2022-01-01,0
5044,Elizabeth,Anderson,37,Female,Single,3,Bachelor's,Other,3,8.8,2020-01-01,1
5045,Linda,Thomas,36,Female,Divorced,7,Some College,Medical,1,8,2016-01-01,0
5046,Paul,Davis,24,Male,Single,1,Bachelor's,Medical,0,8,2016-12-31,0
5047,Joseph,Miller,30,Male,Divorced,13,Master's,Life Sciences,2,8.8,2019-01-01,0
5048,Elizabeth,Williams,47,Female,Married,26,Master's,Life Sciences,3,29.7,2019-01-01,0
5049,Michael,Wilson,36,Male,Married,10,No Degree,Medical,0,3,2022-01-01,0
5050,James,Garcia,36,Male,Married,6,Bachelor's,Life Sciences,0,16,2008-12-31,0
5051,Christopher,Gonzalez,50,Male,Divorced,1,Some College,Medical,9,32,2019-01-01,0
5053,Charles,Thomas,34,Male,Divorced,9,Bachelor's,Life Sciences,0,11,2015-01-01,0
5054,Michael,Jones,38,Male,Married,18,Bachelor's,Medical,3,16.5,2023-01-01,0
5055,Paul,Thomas,19,Male,Single,5,No Degree,Medical,1,3,2022-01-01,0
5056,Jennifer,Hernandez,29,Female,Married,8,No Degree,Other,3,9,2016-12-31,1
5057,Joseph,Jackson,29,Male,Divorced,2,No Degree,Life Sciences,1,6.6,2017-12-31,0
5058,Kenneth,Williams,56,Male,Married,7,Some College,Technical Degree,8,15.4,2014-01-01,1
5059,Christopher,Gonzalez,30,Male,Married,1,No Degree,Life Sciences,1,11,2014-01-01,0
5060,Betty,Moore,34,Female,Single,6,Master's,Other,1,16,2008-01-01,0
5061,Anthony,Davis,32,Male,Divorced,10,Master's,Medical,1,5,2019-01-01,0
5062,Joseph,Rodriguez,30,Male,Married,5,Some College,Life Sciences,1,10,2014-01-01,0
5064,Robert,Brown,39,Male,Single,6,Bachelor's,Marketing,1,10,2014-01-01,0
5065,Robert,Hernandez,35,Male,Married,19,Bachelor's,Life Sciences,3,9.9,2020-01-01,0
5066,Andrew,Miller,32,Male,Single,1,Bachelor's,Marketing,1,14,2009-12-31,1
5067,Michael,Jackson,25,Male,Divorced,19,Bachelor's,Other,1,7,2016-12-31,1
5068,Daniel,Jones,46,Male,Divorced,1,Master's,Medical,9,25.3,2022-01-01,0
5069,Lisa,Gonzalez,36,Female,Single,2,Master's,Life Sciences,6,17,2008-12-31,0
5070,Andrew,Smith,33,Male,Married,2,Bachelor's,Human Resources,1,5.5,2019-01-01,0
5071,Karen,Johnson,45,Female,Divorced,1,Master's,Medical,3,8.8,2019-01-01,0
5072,Emily,Moore,44,Female,Married,1,Doctoral/Professional,Marketing,7,11,2023-01-01,0
5073,Richard,Gonzalez,33,Male,Married,21,Bachelor's,Medical,1,14,2009-12-31,0
5074,Anthony,Hernandez,51,Male,Married,4,Master's,Life Sciences,9,19.8,2014-01-01,1
5075,Daniel,Jones,32,Male,Married,2,Master's,Life Sciences,6,13,2012-12-31,0
5077,Andrew,Davis,30,Male,Married,2,No Degree,Technical Degree,1,1.1,2023-01-01,0
5078,Michael,Gonzalez,31,Male,Married,22,Some College,Marketing,0,8,2016-12-31,0
5079,Mary,Moore,39,Female,Married,24,No Degree,Marketing,0,21,2004-01-01,0
5080,Mark,Hernandez,25,Male,Married,8,No Degree,Marketing,0,5.5,2020-01-01,0
5081,William,Martinez,44,Male,Single,4,Bachelor's,Medical,9,10,2019-01-01,1
5082,Jessica,Thomas,31,Female,Married,7,Master's,Marketing,2,9,2020-12-31,0
5084,Donna,Martinez,31,Female,Married,29,Master's,Marketing,1,13,2012-01-01,0
5085,William,Johnson,33,Male,Divorced,10,Doctoral/Professional,Marketing,0,10,2015-01-01,0
5086,Kenneth,Hernandez,43,Male,Divorced,7,Bachelor's,Life Sciences,1,24,2000-01-01,0
5088,Michael,Rodriguez,37,Male,Single,2,Some College,Other,6,7,2024-01-01,0
5089,Emily,Thomas,43,Female,Divorced,4,Some College,Life Sciences,4,9.9,2019-01-01,0
5091,Karen,Gonzalez,52,Female,Married,11,Master's,Life Sciences,8,9.9,2019-01-01,0
5092,Patricia,Hernandez,36,Female,Married,2,Some College,Medical,4,9.9,2017-12-31,0
5093,William,Miller,49,Male,Divorced,7,Master's,Life Sciences,3,29,2016-01-01,0
5094,Jessica,Johnson,27,Female,Single,13,Bachelor's,Technical Degree,5,7,2019-01-01,1
5095,David,Thomas,35,Male,Married,25,Bachelor's,Technical Degree,3,17.6,2011-01-01,0
5096,Matthew,Martinez,35,Male,Married,10,Bachelor's,Medical,9,15,2011-01-01,1
5097,David,Smith,27,Male,Single,9,Bachelor's,Marketing,1,7.7,2016-12-31,0
5098,Paul,Gonzalez,36,Male,Single,10,Master's,Medical,1,10,2014-01-01,0
5099,Christopher,Wilson,26,Male,Divorced,16,Master's,Medical,2,5.5,2020-12-31,1
5100,Donald,Lopez,30,Male,Married,1,Bachelor's,Life Sciences,1,11,2014-01-01,0
5101,Matthew,Gonzalez,38,Male,Married,1,Master's,Life Sciences,0,17.6,2008-12-31,0
5102,Jennifer,Taylor,54,Female,Divorced,4,Master's,Technical Degree,4,30.8,2019-01-01,0
5103,Karen,Martinez,38,Female,Married,2,Some College,Life Sciences,4,7.7,2020-01-01,0
5105,Matthew,Brown,21,Male,Married,4,Bachelor's,Medical,2,5,2020-12-31,0
5106,William,Hernandez,51,Male,Married,7,Bachelor's,Life Sciences,3,35.2,2019-01-01,0
5107,Andrew,Johnson,42,Male,Divorced,12,Master's,Marketing,3,14,2024-01-01,0
5108,Thomas,Anderson,29,Male,Married,1,Bachelor's,Life Sciences,0,6.6,2019-01-01,0
5109,David,Jackson,34,Male,Married,4,Bachelor's,Life Sciences,2,9,2019-01-01,0
5110,Barbara,Anderson,35,Female,Married,1,Master's,Life Sciences,1,4,2020-01-01,0
5111,Donald,Martinez,37,Male,Divorced,16,Master's,Marketing,4,9.9,2023-01-01,0
5112,Barbara,Miller,43,Female,Divorced,4,Some College,Life Sciences,4,9,2019-01-01,1
5113,Richard,Miller,35,Male,Single,2,Master's,Medical,0,6,2019-01-01,0
5114,Mary,Lopez,43,Female,Married,9,Master's,Life Sciences,1,16.5,2008-12-31,0
5115,Andrew,Brown,39,Male,Divorced,10,Bachelor's,Life Sciences,4,23.1,2016-12-31,0
5120,Elizabeth,Johnson,33,Female,Married,1,Master's,Other,1,6.6,2017-12-31,1
5121,Michael,Taylor,32,Male,Married,1,Bachelor's,Technical Degree,1,10,2014-01-01,0
5123,Anthony,Jones,35,Male,Married,19,Some College,Life Sciences,4,8,2023-01-01,0
5124,Matthew,Davis,43,Male,Married,26,Bachelor's,Marketing,1,10,2014-01-01,0
5126,Joseph,Gonzalez,35,Male,Married,23,Master's,Medical,0,6.6,2019-01-01,0
5127,Donald,Martinez,37,Male,Single,5,Some College,Technical Degree,0,7.7,2017-12-31,0
5128,Donna,Garcia,44,Female,Single,2,Master's,Marketing,3,24.2,2022-01-01,0
5129,Matthew,Williams,18,Male,Single,9,No Degree,Life Sciences,1,2,2022-01-01,0
5130,Sandra,Gonzalez,36,Female,Married,11,Some College,Technical Degree,0,10,2015-01-01,0
5131,Sarah,Anderson,42,Female,Married,2,No Degree,Life Sciences,1,11,2014-01-01,0
5132,Daniel,Smith,22,Male,Married,23,Bachelor's,Medical,1,6,2017-12-31,0
5133,Michael,Brown,44,Male,Married,8,Master's,Life Sciences,2,10,2020-12-31,0
5134,Robert,Brown,39,Male,Single,2,Doctoral/Professional,Life Sciences,0,9,2016-01-01,0
5136,Jessica,Smith,32,Female,Single,2,Bachelor's,Marketing,0,4.4,2020-12-31,0
5137,Andrew,Jackson,32,Male,Married,8,Some College,Technical Degree,1,10,2014-01-01,0
5138,Andrew,Thomas,48,Male,Divorced,1,Some College,Medical,9,32,2019-01-01,1
5139,Sarah,Brown,30,Female,Single,2,Some College,Life Sciences,4,10,2016-01-01,0
5140,Andrew,Garcia,28,Male,Married,2,Bachelor's,Life Sciences,1,12.1,2012-12-31,0
5141,Betty,Thomas,18,Female,Single,6,Bachelor's,Life Sciences,1,1,2023-01-01,1
5142,Margaret,Martinez,50,Female,Single,11,Bachelor's,Life Sciences,3,21,2019-01-01,0
5143,Emily,Jones,33,Female,Single,1,Some College,Life Sciences,1,15,2008-12-31,0
5144,Michael,Hernandez,25,Male,Married,19,Some College,Marketing,1,1.1,2023-01-01,1
5145,Robert,Moore,50,Male,Married,1,Bachelor's,Medical,2,5,2020-12-31,0
5146,Elizabeth,Gonzalez,27,Female,Married,1,No Degree,Medical,1,11,2012-12-31,0
5147,James,Gonzalez,34,Male,Married,14,No Degree,Life Sciences,0,17,2008-01-01,0
5149,Steven,Thomas,25,Male,Married,4,Bachelor's,Life Sciences,1,6,2017-12-31,0
5150,Robert,Taylor,32,Male,Single,2,Some College,Life Sciences,0,8.8,2016-12-31,0
5151,Andrew,Moore,34,Male,Single,1,Bachelor's,Medical,0,14,2011-01-01,0
5152,Linda,Miller,39,Female,Married,7,Some College,Technical Degree,1,10,2014-01-01,0
5154,Donna,Garcia,38,Female,Married,10,Some College,Life Sciences,1,10,2014-01-01,0
5155,James,Moore,40,Male,Married,5,Master's,Life Sciences,5,20,2006-01-01,0
5156,Mark,Hernandez,27,Male,Single,18,No Degree,Medical,1,4.4,2020-01-01,1
5157,Linda,Johnson,47,Female,Married,6,No Degree,Life Sciences,2,33,2008-12-31,0
5158,Barbara,Jackson,34,Female,Single,16,Master's,Life Sciences,1,18,2007-01-01,1
5159,Richard,Garcia,41,Male,Single,23,Some College,Life Sciences,3,23.1,2022-01-01,0
5160,Jennifer,Moore,38,Female,Divorced,2,Some College,Life Sciences,3,11,2016-12-31,1
5162,Robert,Brown,30,Male,Divorced,5,Some College,Life Sciences,0,7.7,2017-12-31,0
5163,Dorothy,Martinez,28,Female,Married,6,Bachelor's,Technical Degree,0,11,2015-01-01,0
5164,Nancy,Moore,39,Female,Married,8,No Degree,Life Sciences,1,8,2016-01-01,0
5165,David,Wilson,42,Male,Single,17,Bachelor's,Life Sciences,2,6.6,2024-01-01,0
5166,James,Davis,27,Male,Divorced,2,No Degree,Life Sciences,1,6,2017-12-31,0
5167,Karen,Johnson,34,Female,Married,10,Master's,Technical Degree,3,10,2016-12-31,1
5169,Paul,Anderson,28,Male,Divorced,1,Bachelor's,Life Sciences,1,1,2023-01-01,0
5170,Barbara,Jackson,38,Female,Married,10,Bachelor's,Medical,3,20,2006-01-01,0
5171,Donald,Hernandez,44,Male,Divorced,1,Master's,Medical,9,25.3,2022-01-01,0
5172,Dorothy,Lopez,38,Female,Single,7,Master's,Marketing,0,8,2016-12-31,0
5173,Donna,Moore,33,Female,Married,3,Master's,Life Sciences,1,8.8,2016-01-01,0
5174,Steven,Miller,40,Male,Divorced,1,Master's,Life Sciences,2,24.2,2004-12-31,0
5175,Michael,Johnson,29,Male,Married,7,Master's,Life Sciences,3,14.3,2016-12-31,1
5178,Thomas,Miller,40,Male,Divorced,18,Master's,Life Sciences,6,9,2020-01-01,0
5179,Barbara,Martin,35,Female,Single,10,Master's,Medical,3,11,2019-01-01,0
5180,Paul,Miller,29,Male,Divorced,6,Master's,Medical,4,13,2016-12-31,0
5181,Andrew,Lopez,31,Male,Divorced,10,No Degree,Medical,7,8,2020-01-01,1
5183,Kenneth,Wilson,23,Male,Married,4,No Degree,Marketing,1,5.5,2019-01-01,0
5184,Robert,Moore,34,Male,Divorced,10,Master's,Medical,1,5,2019-01-01,0
5185,Charles,Rodriguez,23,Male,Single,2,No Degree,Medical,7,6.6,2020-01-01,0
5186,Matthew,Garcia,55,Male,Married,1,Master's,Medical,2,16.5,2020-12-31,0
5187,Matthew,Anderson,32,Male,Married,11,Master's,Other,8,6,2020-01-01,1
5189,Anthony,Jones,39,Male,Divorced,19,Master's,Other,8,7,2022-01-01,0
5191,Robert,Rodriguez,26,Male,Single,24,Bachelor's,Technical Degree,1,1,2023-01-01,1
5192,Susan,Lopez,57,Female,Married,2,Master's,Human Resources,9,30,2020-12-31,0
5193,Andrew,Taylor,30,Male,Single,9,Bachelor's,Medical,1,1,2023-01-01,1
5194,Kenneth,Garcia,21,Male,Married,9,Bachelor's,Marketing,1,1.1,2023-01-01,1
5195,Anthony,Jones,51,Male,Single,2,Bachelor's,Medical,4,38.5,2015-01-01,0
5196,Christopher,Wilson,40,Male,Married,2,Bachelor's,Life Sciences,2,26.4,2004-01-01,0
5197,Matthew,Smith,26,Male,Divorced,1,Bachelor's,Life Sciences,1,1.1,2023-01-01,0
5199,Robert,Rodriguez,35,Male,Divorced,6,Bachelor's,Medical,4,13,2016-12-31,0
5200,Michael,Moore,21,Male,Divorced,26,No Degree,Life Sciences,1,4.4,2020-01-01,0
5201,Linda,Moore,27,Female,Single,9,Bachelor's,Medical,1,7.7,2016-12-31,0
5202,Anthony,Williams,32,Male,Divorced,10,Bachelor's,Life Sciences,1,1.1,2023-01-01,0
5203,Lisa,Williams,37,Female,Single,22,Bachelor's,Medical,1,23.1,2003-01-01,0
5204,Daniel,Hernandez,52,Male,Divorced,6,Some College,Technical Degree,3,19.8,2014-01-01,0
5205,Sarah,Jones,44,Female,Divorced,1,Bachelor's,Life Sciences,4,8,2022-01-01,0
5206,Joseph,Rodriguez,38,Male,Married,1,Bachelor's,Life Sciences,7,20.9,2011-01-01,0
5207,James,Brown,22,Male,Married,24,Bachelor's,Medical,0,3,2022-01-01,1
5208,Matthew,Davis,35,Male,Divorced,6,Master's,Human Resources,4,7.7,2020-12-31,1
5209,Betty,Brown,34,Female,Single,3,Master's,Marketing,3,15,2019-01-01,0
5210,Michael,Garcia,31,Male,Married,16,Master's,Marketing,2,10,2023-01-01,1
5212,Emily,Thomas,35,Female,Married,1,Some College,Medical,2,18.7,2020-12-31,0
5213,Linda,Taylor,42,Female,Married,26,Bachelor's,Marketing,5,25.3,2004-01-01,0
5214,Daniel,Jackson,28,Male,Divorced,23,Bachelor's,Life Sciences,1,10,2014-01-01,0
5215,Thomas,Moore,36,Male,Single,18,Master's,Life Sciences,2,18,2012-12-31,0
5217,Linda,Johnson,37,Female,Divorced,1,Master's,Medical,7,7,2020-12-31,0
5219,Betty,Garcia,31,Female,Single,24,Bachelor's,Medical,1,10,2014-01-01,0
5220,Nancy,Moore,41,Female,Divorced,10,Master's,Life Sciences,1,9,2015-01-01,0
5221,Paul,Martin,31,Male,Married,6,Master's,Life Sciences,4,13.2,2016-12-31,1
5222,Betty,Thomas,38,Female,Married,10,Bachelor's,Medical,3,18,2023-01-01,0
5223,Andrew,Jones,27,Male,Divorced,2,No Degree,Marketing,0,5.5,2020-01-01,1
5224,Charles,Smith,33,Male,Married,17,Master's,Life Sciences,3,15,2016-12-31,0
5225,Steven,Jones,38,Male,Divorced,8,No Degree,Medical,2,17.6,2015-01-01,0
5226,William,Jones,21,Male,Single,9,Some College,Medical,1,3.3,2020-12-31,1
5227,Betty,Jackson,36,Female,Single,3,Doctoral/Professional,Technical Degree,3,19,2020-12-31,0
5228,Charles,Johnson,32,Male,Single,2,Bachelor's,Technical Degree,1,4,2020-01-01,0
5229,Daniel,Davis,24,Male,Single,4,Master's,Marketing,1,8.8,2016-01-01,1
5230,Donna,Wilson,39,Female,Married,3,Bachelor's,Human Resources,9,12,2016-01-01,1
5231,Sandra,Garcia,46,Female,Married,2,Doctoral/Professional,Marketing,2,15.4,2015-01-01,1
5232,Mark,Lopez,25,Male,Married,18,No Degree,Life Sciences,2,6.6,2020-12-31,0
5233,Mark,Taylor,34,Male,Single,9,Master's,Life Sciences,7,11,2019-01-01,1
5234,Karen,Rodriguez,42,Female,Married,28,Bachelor's,Medical,3,25.3,2012-01-01,0
5235,Anthony,Taylor,35,Male,Married,16,Bachelor's,Medical,0,6.6,2019-01-01,0
5236,Joseph,Martinez,35,Male,Divorced,5,Some College,Medical,7,8.8,2017-12-31,0
5237,Robert,Martinez,41,Male,Divorced,7,Bachelor's,Medical,4,7.7,2019-01-01,0
5238,Anthony,Hernandez,34,Male,Single,6,No Degree,Medical,2,8,2020-01-01,1
5239,Jennifer,Williams,43,Female,Married,27,Bachelor's,Life Sciences,8,19.8,2016-01-01,0
5240,Jennifer,Davis,34,Female,Divorced,3,Bachelor's,Life Sciences,1,12.1,2012-12-31,0
5241,Jennifer,Garcia,42,Female,Divorced,1,Doctoral/Professional,Marketing,5,9,2020-01-01,0
5242,Andrew,Johnson,42,Male,Single,2,Master's,Other,3,14,2023-01-01,1
5243,Robert,Martinez,22,Male,Divorced,5,Bachelor's,Life Sciences,1,4.4,2020-01-01,0
5244,Paul,Thomas,35,Male,Married,2,Bachelor's,Marketing,4,17,2020-12-31,0
5246,Steven,Jones,28,Male,Married,1,Bachelor's,Life Sciences,3,7.7,2022-01-01,0
5247,Donald,Thomas,42,Male,Married,1,Some College,Medical,9,24,2004-01-01,1
5248,Steven,Moore,56,Male,Single,8,Master's,Life Sciences,6,39.6,2016-12-31,0
5249,Michael,Gonzalez,33,Male,Single,1,Master's,Other,1,10,2014-01-01,1
